link,title,headline
https://bisnis.tempo.co/read/1774190/dukung-digitalisasi-umkm-indonesia-uob-indonesia-luncurkan-uob-finlab,"Dukung Digitalisasi UMKM Indonesia, UOB Indonesia Luncurkan UOB FinLab","UOB Indonesia meluncurkan UOB FinLab program dua hari untuk membekali para peserta dengan pengetahuan, strategi dan tips praktis untuk mengadopsi teknologi digital dalam e-commerce, pemasaran digital serta logistik."
https://nasional.tempo.co/read/1774188/erick-thohir-bicara-peluang-jadi-cawapres-ganjar-dan-prabowo,"Erick Thohir Bicara Peluang jadi Cawapres Ganjar dan Prabowo","Erick Thohir buka suara soal peluang dirinya menjadi pendamping Ganjar Pranowo atau Prabowo Subianto pada Pilpres 2024."
https://bisnis.tempo.co/read/1774187/pendaftaran-cpns-2023-resmi-dibuka-hari-ini-simak-daftar-persyaratan-untuk-s1-semua-jurusan,"Pendaftaran CPNS 2023 Resmi Dibuka Hari Ini, Simak Daftar Persyaratan untuk S1 Semua Jurusan","Persyaratan CPNS 2023 akhirnya resmi dibuka pada hari ini. Apa saja persyaratan yang harus dipenuhhi?"
https://tekno.tempo.co/read/1774186/inari-expo-2023-kepala-brin-tertarik-ampas-gaharu-jadi-pengharum-ruangan,"InaRI Expo 2023, Kepala BRIN Tertarik Ampas Gaharu Jadi Pengharum Ruangan","Kepala BRIN Laksana Tri Handoko membuka InaRI Expo 2023 dan berkeliling di arena pameran."
https://nasional.tempo.co/read/1774182/4-janji-pemerintah-agar-warga-pulau-rempang-mau-relokasi-rumah-tanah-hingga-hpl,"4 Janji Pemerintah Agar Warga Pulau Rempang Mau Relokasi: Rumah, Tanah, hingga HPL","Dengan memberikan 4 janji baru, pemerintah berharap dapat meyakinkan warga Pulau Rempang agar mau direlokasi."
https://difabel.tempo.co/read/1773804/cara-dapat-diskon-tiket-kereta-api-bagi-disabilitas-hingga-20-persen,"Cara Dapat Diskon Tiket Kereta Api bagi Disabilitas hingga 20 Persen","Cara dapat diskon 20 persen tiket kereta api bagi penumpang disabilitas, yaitu melakukan registrasi di Customer Service Stasiun"
https://bisnis.tempo.co/read/1774185/rups-pln-mantan-gubernur-bi-agus-martowardojo-komisaris-utama-dan-mantan-menteri-esdm-arcandra-tahar-komisaris-independen,"RUPS PLN: Mantan Gubernur BI Agus Martowardojo Komisaris Utama dan Mantan Menteri ESDM Arcandra Tahar Komisaris Independen","Pengangkatan dua komisaris dan satu direksi baru PLN ini dilakukan melalui rapat umum pemegang saham (RUPS) yang digelar Rabu, 20 September 2023."
https://seleb.tempo.co/read/1774184/dikabarkan-digugat-suaminya-seo-in-young-justru-sepakat-perbaiki-hubungan,"Dikabarkan Digugat Suaminya, Seo In Young Justru Sepakat Perbaiki Hubungan","Seo In Young mengakui memiliki kepribadian yang tidak cocok dengan suaminya tapi tidak akan mengambil langkah ekstrem untuk berpisah."
https://bola.tempo.co/read/1774183/laga-arsenal-vs-psv-eindhoven-di-liga-champions-mikel-arteta-minta-ini-ke-para-pemain,"Laga Arsenal vs PSV Eindhoven di Liga Champions, Mikel Arteta Minta Ini ke Para Pemain","Arsenal vs PSV Eindhoven akan tersaji pada partai pertama Grup B Liga Champions di Stadion Emirates pada Kamis, 21 September 2023, pukul 02.00 WIB."
https://dunia.tempo.co/read/1774158/pembunuhan-pemimpin-sikh-justin-trudeau-pastikan-kanada-tak-bermaksud-provokasi,"Pembunuhan Pemimpin Sikh, Justin Trudeau Pastikan Kanada Tak Bermaksud Provokasi","Justin Trudeau mengatakan Kanada tidak bermaksud memprovokasi India dalam dugaannya terkait pembunuhan Hardeep Singh Nijjar."
https://nasional.tempo.co/read/1774180/tanggapi-eks-dirut-pertamina-jadi-tersangka-erick-thohir-sebut-soal-bersih-bersih-bumn,"Tanggapi Eks Dirut Pertamina Jadi Tersangka, Erick Thohir Sebut Soal Bersih-bersih BUMN","Menteri BUMN Erick Thohir bicara soal bersih-bersih di BUMN saat ditanya soal kasus yang menjerat eks Dirut Pertamina Karen Agustiawan."
https://tekno.tempo.co/read/1774181/asus-akan-rilis-zenfone-10-yang-mungil-ada-5-varian-warna-sporty,"ASUS Akan Rilis Zenfone 10 yang Mungil, Ada 5 Varian Warna Sporty","ASUS Indonesia mengumumkan akan meluncurkan  ponsel baru, Zenfone 10 pada 29 September 2023."
https://travel.tempo.co/read/1774138/6-destinasi-wisata-unggulan-di-hangzhou-cina-tuan-rumah-asian-games-2023,"6 Destinasi Wisata Unggulan di Hangzhou Cina, Tuan Rumah Asian Games 2023","Kota Hangzhou di Cina menjadi tuan rumah Asian Games 2023. Berikut destinasi wisata menarik di kota ini dari pagoda, gua, hingga botanical garden."
https://tekno.tempo.co/read/1774124/8-aplikasi-translate-bahasa-inggris-indonesia-terbaik,"8 Aplikasi Translate Bahasa Inggris-Indonesia Terbaik","Ada banyak aplikasi translate bahasa Inggris-Indonesia yang bisa Anda coba. Aplikasi ini bahkan ada yang bisa digunakan secara offline."
https://dunia.tempo.co/read/1774157/raja-charles-mulai-kunjungan-resmi-ke-prancis-warga-paris-cuek,"Raja Charles Mulai Kunjungan Resmi ke Prancis, Warga Paris Cuek","Raja Charles tiba di Prancis pada Rabu 20 September 2023 untuk kunjungan kenegaraan selama tiga hari."
https://dunia.tempo.co/read/1774167/uni-eropa-ingatkan-krisis-pengungsi-di-eropa-sudah-kritis,"Uni Eropa Ingatkan Krisis Pengungsi di Eropa Sudah Kritis","Krisis migrasi di Eropa adalah sebuah tantangan yang harus diatasi bukan hanya oleh satu negara di kawasan, melainkan satu Uni Eropa"
https://otomotif.tempo.co/read/1774217/brin-gelar-inari-dan-iems-2023-di-cibinong-gratis-untuk-pengunjung,"BRIN Gelar InaRI dan IEMS 2023 di Cibinong, Gratis untuk Pengunjung","Badan Riset dan Inovasi Nasional (BRIN) menggelar pameran InaRi Expo 2023 dan IEMS di Cibinong, Bogor, Jawa Barat, hari ini, Rabu, 20 September 2023."
https://bisnis.tempo.co/read/1774216/sawit-watch-dan-ihcs-gugat-kebijakan-pemutihan-33-juta-hektare-lahan-sawit-di-kawasan-hutan,"Sawit Watch dan IHCS Gugat Kebijakan Pemutihan 3,3 juta Hektare Lahan Sawit di Kawasan Hutan","Sawit Watch dan Indonesia Human Right Committee For Social Justice (IHCS) menggugat aturan pemutihaan 3,3 juta hektare lahan sawit di kawasan hutan."
https://pemilu.tempo.co/read/1774215/partai-demokrat-akan-deklarasikan-dukungan-ke-prabowo-subianto-andre-rosiade-optimis-menang,"Partai Demokrat Akan Deklarasikan Dukungan ke Prabowo Subianto, Andre Rosiade Optimis Menang","Partai Demokrat akan mendeklarasikan secara resmi dukungan mereka terhadap Prabowo Subianto dalam acara Rapimnas Kamis besok."
https://bola.tempo.co/read/1774213/bernardo-silva-cedera-pep-guardiola-sebut-manchester-city-dalam-masalah,"Bernardo Silva Cedera, Pep Guardiola Sebut Manchester City dalam Masalah","Sebelumnya, Manchester City sudah tanpa pemain kunci Kevin De Bruyne, John Stones, Jack Grealish, dan Mateo Kovacic yang cedera."
https://tekno.tempo.co/read/1774214/2-strategi-google-dan-youtube-indonesia-mengikis-banjir-misinformasi-perihal-pemilu-2024,"2 Strategi Google dan YouTube Indonesia Mengikis Banjir Misinformasi Perihal Pemilu 2024","Google dan YouTube Indonesia berkolaborasi dengan berbagai mitra untuk berupaya menangkal misinformasi perihal pemilu."
https://metro.tempo.co/read/1774212/817-koleksi-museum-nasional-terdampak-kebakaran-dipindah-ke-ruang-penyimpanan-sementara,"817 Koleksi Museum Nasional Terdampak Kebakaran Dipindah ke Ruang Penyimpanan Sementar","Ratusan koleksi Museum Nasional yang terdampak kebakaran dalam kondisi kerusakan yang berbeda-beda."
https://gaya.tempo.co/read/1774211/5-gejala-penyakit-liver-yang-tampak-di-wajah,"5 Gejala Penyakit Liver yang Tampak di Wajah","Karena tak memunculkan gejala spesifik, penyakit liver sering diabaikan sehingga baru terdeteksi ketika kondisi sudah parah dan menuju gagal hati."
https://bisnis.tempo.co/read/1774205/kai-divre-1-su-percepat-waktu-perjalanan-kereta-api-sribilah-medan-rantauprapat-jadi-5-jam,"KAI Divre 1 SU Percepat Waktu Perjalanan Kereta Api Sribilah Medan-Rantauprapat Jadi 5 Jam","Mulai 28 September 2023 nanti, pelanggan Kereta Api Sribilah relasi Medan-Rantauprapat (PP) bisa lebih cepat sampai tujuannya."
https://nasional.tempo.co/read/1774209/jadi-saksi-kasus-eko-darmanto-di-kpk-irwan-mussry-sebut-tak-ada-hubungan-pemberian-jam,"Jadi Saksi Kasus Eko Darmanto di KPK, Irwan Mussry Sebut Tak Ada Hubungan Pemberian Jam","Suami Maia Estianty, Irwan Mussry diperiksa KPK sebagai saksi kasus eks Kepala Bea Cukai Yogyakarta Eko Darmanto."
https://metro.tempo.co/read/1774207/kekeringan-di-bekasi-makin-meluas-sudah-melanda-46-desa-di-10-kecamatan,"Kekeringan di Bekasi Makin Meluas, Sudah Melanda 46 Desa di 10 Kecamatan","Jumlah warga Kabupaten Bekasi terdampak kekeringan, yakni 49.892 KK atau sekitar 167.880 jiwa."
https://nasional.tempo.co/read/1774206/ma-putuskan-surya-darmadi-hanya-bayar-kerugian-negara-rp-22-triliun,"MA Putuskan Surya Darmadi Hanya Bayar Kerugian Negara Rp 2,2 Triliun","MA memotong denda terhadap terdakwa kasus korupsi perizinan usaha perkebunan kelapa sawit Surya Darmadi."
https://seleb.tempo.co/read/1774204/profil-singkat-deretan-pemeran-the-escape-of-the-seven,"Profil Singkat Deretan Pemeran The Escape of the Seven","Serial drama The Escape of the Seven berfokus tujuh tokoh dengan latar belakang yang berbeda dalam kasus hilangnya seorang gadis muda"
https://bisnis.tempo.co/read/1774200/kemenkeu-ungkap-rapbn-2024-belum-pertimbangkan-anggaran-pertamax-gantikan-pertalite,"Kemenkeu Ungkap RAPBN 2024 Belum Pertimbangkan Anggaran Pertamax Gantikan Pertalite","BKF Kemenkeu mengungkapkan RAPBN 2024 belum mempertimbangkan anggaran BBM jenis Pertamax yang disebut akan menggantikan Pertalite."
https://dunia.tempo.co/read/1774145/anak-presiden-as-joe-biden-bikin-ulah-berikut-sederet-kontroversi-hunter-biden-termasuk-gagal-bayar-pajak,"Anak Presiden AS Joe Biden Bikin Ulah, Berikut Sederet Kontroversi Hunter Biden Termasuk Gagal Bayar Pajak","Hunter Biden akui tidak bayar pajak atas pendapatan lebih dari US$1,5 juta dolar pada 2017 dan 2018. Anak Presiden AS Joe Biden ini kerap bikin ulah."
https://dunia.tempo.co/read/1774196/unesco-masukkan-pusat-penyiksaan-argentina-sebagai-situs-warisan-dunia,"UNESCO Masukkan Pusat Penyiksaan Argentina sebagai Situs Warisan Duni","Pusat penahanan Argentina dinobatkan sebagai Situs Warisan Dunia PBB oleh Badan Dunia Pelestarian Budaya (UNESCO) untuk mengingat sejarah mengerikan"
https://dunia.tempo.co/read/1774197/badai-kembali-ancam-cina-amukan-tornado-tewaskan-5-orang,"Badai Kembali Ancam Cina, Amukan Tornado Tewaskan 5 Orang","Badan cuaca Cina meningkatkan peringatan akan datangnya hujan lebat dan angin kencang, sehari setelah tornado dahsyat menewaskan 5 orang di Jiangsu"
https://bisnis.tempo.co/read/1774250/maruf-amin-berharap-kapasitas-pembangkit-capai-22-gw-pada-2060-pemerintah-sediakan-insentif-eksplorasi,"Ma'ruf Amin Berharap Kapasitas Pembangkit Capai 22 GW pada 2060: Pemerintah Sediakan Insentif Eksplorasi","Wakil Presiden Ma'ruf Amin menargetkan kapasitas pembangkit listrik panas bumi di Indonesia mencapai 22 gigawatt pada 2060."
https://tekno.tempo.co/read/1774246/63-juta-pemilih-pemula-pemilu-2024-masuk-kelompok-rentan-digital,"63 Juta Pemilih Pemula Pemilu 2024 Masuk Kelompok Rentan Digital","Kelompok masyarakat rentan digital lain dalam Pemilu 2024 adalah kalangan lanjut usia atau lansia."
https://nasional.tempo.co/read/1774244/respons-gerindra-menjelang-deklarasi-partai-demokrat-dukung-prabowo,"Respons Gerindra Menjelang Deklarasi Partai Demokrat Dukung Prabowo","Partai Demokrat akan mendeklarasikan secara resmi dukungan terhadap Prabowo sebagai capres 2024. Ini respons Gerindra."
https://nasional.tempo.co/read/1774241/eks-dirut-pertamina-karen-agustiawan-ditahan-ini-tudingan-kpk,"Eks Dirut Pertamina Karen Agustiawan Ditahan, Ini Tudingan KPK","KPK menuding kebijakan pembelian LNG Pertamnia di era Karen Agustiawan dibuat tanpa kajian secara menyeluruh."
https://otomotif.tempo.co/read/1774240/situs-insentif-motor-listrik-beroperasi-kembali-segini-jumlah-yang-daftar,"Situs Insentif Motor Listrik Beroperasi Kembali, Segini Jumlah yang Daftar","Berdasarkan pantauan Tempo di situs Sisapira.id, 20 September 2023, terlihat jumlah pendaftaran untuk subsidi motor listrik ini sudah ada 1.466 unit."
https://dunia.tempo.co/read/1774236/kunjungan-wisatawan-indonesia-ke-sarawak-naik-4-kali-lipat,"Kunjungan Wisatawan Indonesia ke Sarawak Naik 4 Kali Lipat","Dewan Pariwisata Sarawak, Malaysia, mencatat lebih dari 200.000 orang Indonesia atau WNI melancong ke negara bagian tersebut selama semester I 2023"
https://bisnis.tempo.co/read/1774239/bursa-karbon-diluncurkan-pekan-depan-kepala-bkf-pajak-karbon-belum-diperlukan,"Bursa Karbon Diluncurkan Pekan Depan, Kepala BKF: Pajak Karbon Belum Diperlukan","Pemerintah bakal meluncurkan bursa karbon paa 26 September 2023."
https://bisnis.tempo.co/read/1774235/nasabahnya-diduga-bunuh-diri-pinjol-adakami-sebut-nomor-dc-tidak-terdaftar-di-sistem,"Nasabahnya Diduga Bunuh Diri, Pinjol AdaKami Sebut Nomor DC Tidak Terdaftar di Sistem","Penyedia Pinjol, AdaKami, berkomitmen terus mencari data dan informasi tambahan yang akurat guna melacak kejadian nasabahnya diduga bunuh diri."
https://tekno.tempo.co/read/1774238/venezuela-akan-kirim-astronot-ke-bulan-mengikuti-misi-cina,"Venezuela Akan Kirim Astronot ke Bulan Mengikuti Misi Cin","Maduro mengatakan bahwa astronot Venezuela akan segera berlatih di Cina dan kemudian pergi ke bulan."
https://gaya.tempo.co/read/1774232/4-serba-serbi-sweater-one-black-sheep-putri-diana-yang-laku-terjual-rp175-miliar,"4 Serba-serbi Sweater One Black Sheep Putri Diana yang Laku Terjual Rp17,5 Miliar"," Sweater merah One Black Sheep milik mendiang Putri Diana menjadi jumper termahal di dunia"
https://bisnis.tempo.co/read/1774231/daftar-30-instansi-yang-buka-seleksi-cpns-2023-dan-pppk-cek-sekarang,"Daftar 30 Instansi yang Buka Seleksi CPNS 2023 dan PPPK, Cek Sekarang","Rincian alokasi formasi untuk pemerintah pusat sebanyak 28.903 CPNS dan 49.959 PPPK."
https://metro.tempo.co/read/1774230/eks-warga-kampung-bayam-cabut-gugatan-ke-pemrov-dki-dan-jakpro-meski-sudah-4-kali-persidangan,"Eks Warga Kampung Bayam Cabut Gugatan ke Pemrov DKI dan Jakpro Meski Sudah 4 Kali Persidangan","Pengacara LBH Jakarta selaku kuasa hukum eks Kampung Bayam mengatakan gugatan dicabut setelah mempertimbangkan nasihat majelis hakim."
https://pemilu.tempo.co/read/1774227/jelang-pemilu-2024-cak-imin-minta-tni-netral-dari-petinggi-sampai-prajurit,"Jelang Pemilu 2024, Cak Imin Minta TNI Netral dari Petinggi sampai Prajurit","Muhaimin Iskandar meminta agar netralitas TNI betul-betul terjaga pada Pemilu 2024."
https://bisnis.tempo.co/read/1774226/ramai-soal-rencana-kenaikan-ppn-jadi-12-persen-kemenkeu-tetap-11-persen-tahun-depan,"Ramai Soal Rencana Kenaikan PPN jadi 12 Persen, Kemenkeu: Tetap 11 Persen Tahun Depan","Kemenkeu mengatakan pajak pertambahan nilai (PPN) tetap sebesar 11 persen pada 2024. Kapan terjadi kenaikan PPN?"
https://seleb.tempo.co/read/1774225/5-rekomendasi-drama-korea-bertema-cinderella-yang-memikat-hati-penonton,"5 Rekomendasi Drama Korea Bertema Cinderella yang Memikat Hati Penonton","Salah satu tema yang sering digunakan dalam drama Korea adalah Cinderella di mana cerita tentang wanita biasa yang berubah menjadi putri karena berbagai alasan."
https://sport.tempo.co/read/1774224/jelang-tampil-di-asian-games-2023-kepercayaan-diri-apriyanifadia-makin-meningkat,"Jelang Tampil di Asian Games 2023, Kepercayaan Diri Apriyani/Fadia Makin Meningkat","Apriyani / Fadia sepakat bahwa mereka tidak ingin cepat berpuas diri menjelang tampil di Asian Games 2023."
https://nasional.tempo.co/read/1774222/modus-penipuan-pria-53-tahun-nyamar-jadi-santriwati-20-tahun-di-facebook,"Modus Penipuan Pria 53 Tahun Nyamar Jadi Santriwati 20 Tahun di Facebook","Seorang pria berusia 53 tahun mengaku sebagai santriwati berusia 20 tahun berhasil menipu seorang karyawan tambang. Begini modusnya."
https://seleb.tempo.co/read/1774223/5-drama-korea-dibintangi-ahn-jae-hyun-termasuk-the-real-has-come,"5 Drama Korea Dibintangi Ahn Jae Hyun, Termasuk The Real Has Come","Ahn Jae Hyun kembali berakting setelah 4 tahun hiatus dalam drama Korea. Ini deretan drama Korea yang pernah diperankan Ahn Jae Hyun"
https://bisnis.tempo.co/read/1774221/sri-mulyani-teken-aturan-baru-jaminan-utang-kereta-cepat-jadi-beban-tidak-langsung-apbn,"Sri Mulyani Teken Aturan Baru Jaminan Utang Kereta Cepat, Jadi Beban Tidak Langsung APBN?","Aturan penjaminan pemerintah untuk percepatan Kereta Cepat Jakarta-Bandung disebut bakal memunculkan beban tidak langsung ke APBN."
https://dunia.tempo.co/read/1774203/ukraina-tolak-10-tank-leopard-jerman-klaim-kondisinya-buruk,"Ukraina Tolak 10 Tank Leopard Jerman, Klaim Kondisinya Buruk","Ukraina menolak 10 tank Leopard 1A5 dari Jerman, mengklaim tank tersebut perlu diperbaiki."
https://nasional.tempo.co/read/1774219/jokowi-minta-perusahaan-lakukan-reklamasi-pasca-tambang-jatam-hanya-gimik,"Jokowi Minta Perusahaan Lakukan Reklamasi Pasca-Tambang, Jatam: Hanya Gimik","Jatam mengatakan pernyataan Jokowi bahwa setiap perusahaan tambang harus melakukan reklamasi pasca-eksplorasi hanya sekadar gimik."
https://sport.tempo.co/read/1774220/profil-ivan-provedel-kiper-pencetak-gol-dramatis-lazio-di-liga-champions,"Profil Ivan Provedel, Kiper Pencetak Gol Dramatis Lazio di Liga Champions","Ivan Provedel mencetak gol untuk Lazio saat menghadapi Atletico Madrid yang berakhir 1-1 pada Rabu dinihari, 20 September 2023."
https://metro.tempo.co/read/1774276/peserta-aksi-bela-rempang-di-patung-kuda-hati-kita-menyatakan-ketidakadilan-harus-ditolak,"Peserta Aksi Bela Rempang di Patung Kuda: Hati Kita Menyatakan Ketidakadilan Harus Ditolak","Sejumlah massa menggelar Aksi Bela Rempang di kawasan Patung Kuda Monas. Diikuti elemen FPI, GNPF dan GNPR."
https://bisnis.tempo.co/read/1774275/cpns-kemendagri-2023-syarat-formasi-dan-link-pendaftaran,"CPNS Kemendagri 2023: Syarat, Formasi, dan Link Pendaftaran","Daftar formasi CPNS Kemendagri 2023, yang telah dibuka pada Rabu 20 September 2023."
https://tekno.tempo.co/read/1774273/rilis-kamis-di-cina-xiaomi-redmi-note-13-pro-terpantau-di-geekbench-dengan-snapdragon-7s-gen-2,"Rilis Kamis di Cina, Xiaomi Redmi Note 13 Pro Terpantau di Geekbench dengan Snapdragon 7s Gen 2","Xiaomi menghadirkan Redmi Note 13 Pro dengan prosesor baru dari Qualcomm, Snapdragon 7s Gen 2."
https://nasional.tempo.co/read/1774272/pendukung-prabowo-subianto-minta-kominfo-tertibkan-konten-hoaks,"Pendukung Prabowo Subianto Minta Kominfo Tertibkan Konten Hoaks","Pendukung Prabowo Subianto meminta Kementerian Kominfo menertibkan platform yang menyebarkan konten hoaks menjelang Pemilu 2024."
https://seleb.tempo.co/read/1774270/3-serba-serbi-serial-berlin-spin-off-money-heist,"3 Serba-serbi Serial Berlin, Spin Off Money Heist","Serial spin off dari Money Heist atau La Casa de Papel berjudul Berlin akan rilis di Netflix pada 29 Desember 2023"
https://pemilu.tempo.co/read/1774269/gerindra-ungkap-nama-cawapres-prabowo-bakal-diumumkan-jelang-pendaftaran-di-kpu,"Gerindra Ungkap Nama Cawapres Prabowo Bakal Diumumkan Jelang Pendaftaran di KPU","Nama cawapres sebagai pendamping Prabowo Subianto bakal diumumkan menjelang pendaftaran pasangan calon di KPU."
https://bisnis.tempo.co/read/1774268/sri-mulyani-apbn-hingga-agustus-2023-surplus-rp-1472-triliun,"Sri Mulyani: APBN hingga Agustus 2023 Surplus Rp 147,2 Triliun","APBN masih mencatatkan surplus sebesar Rp 147,2 triliun atau 0,7 persen dari produk domestik bruto (PDB) hingga Agustus 2023."
https://metro.tempo.co/read/1774267/ujang-ronda-dibayar-rp-500-ribu-untuk-syuting-keramat-tunggak-ternyata-film-porno,"Ujang Ronda Dibayar Rp 500 Ribu untuk Syuting Keramat Tunggak, Ternyata Film Porno","Biasa bermain dalam film religi, Ujang Ronda merasa dibohongi dan tidak tahu jika dia syuting film porno."
https://bisnis.tempo.co/read/1774233/mengenal-surat-niaga-jenis-dan-contohnya,"Mengenal Surat Niaga, Jenis, dan Contohny","Surat niaga disebut juga sebagai surat bisnis yang penting dalam kemajuan bisnis. Berikut ini jenis surat niaga dan contohnya."
https://otomotif.tempo.co/read/1774258/tampil-di-iems-2023-wuling-pajang-air-ev-tipe-long-range,"Tampil di IEMS 2023, Wuling Pajang Air ev Tipe Long Range","Pengunjung pameran IEMS 2023 juga dapat mengikuti sesi test drive mobil listrik mungil Wuling Air ev."
https://nasional.tempo.co/read/1774263/yana-mulyana-diberhentikan-dengan-tidak-hormat-bey-machmudin-lantik-pj-wali-kota-bandung,"Yana Mulyana Diberhentikan dengan Tidak Hormat, Bey Machmudin Lantik Pj Wali Kota Bandung","Pj Gubernur Jawa Barat Bey Triadi Machmudin melantik Pj Wali Kota Bandung Bambang Tirtoyuliono. Yana Mulyana diberhentikan dengan tidak hormat."
https://metro.tempo.co/read/1774266/ruko-depan-masjid-di-tambora-jakbar-produksi-miras-jenis-ciu-warga-tahunya-bisnis-konveksi,"Ruko Depan Masjid di Tambora Jakbar Produksi Miras Jenis Ciu, Warga Tahunya Bisnis Konveksi","Polsek Tambora Jakarta Barat menggerebek sebuah ruko yang memproduksi miras jenis ciu. Bisa raup omzet Rp 20 juta seminggu."
https://pemilu.tempo.co/read/1774265/pemilu-2024-kemungkinan-digelar-saat-musim-hujan-kpu-antisipasi-cuaca-ekstrem-hingga-bencana-alam,"Pemilu 2024 Kemungkinan Digelar Saat Musim Hujan, KPU Antisipasi Cuaca Ekstrem hingga Bencana Alam","Ketua KPU Hasyim Asyari menyatakan pihaknya telah menyusun langkah antisipasi jika Pemilu 2024 digelar saat musim hujan."
https://bisnis.tempo.co/read/1774260/5-alasan-berjualan-di-tiktok-shop-semakin-digemari,"5 Alasan Berjualan di TikTok Shop Semakin Digemari","Melalui segala fitur yang ditawarkannya, TikTok Shop telah membuka peluang besar bagi para pebisnis untuk memasarkan produknya secara digital."
https://bisnis.tempo.co/read/1774257/bey-machmudin-operasional-komersial-kereta-cepat-jakarta-bandung-1-oktober,"Bey Machmudin: Operasional Komersial Kereta Cepat Jakarta-Bandung 1 Oktober","Plh. Sekretaris Daerah Jawa Barat Setiawan Wangsaatmaja mengatakan pemerintah provinsi ingin ikut meramaikan kehadiran kereta cepat Jakarta-Bandung."
https://tekno.tempo.co/read/1774259/its-kukuhkan-enam-profesor-baru,"ITS Kukuhkan Enam Profesor Baru","ITS terus meningkatkan daya saing dalam bidang penelitian."
https://travel.tempo.co/read/1774191/6-desa-adat-bali-yang-wajib-masuk-ke-daftar-list-liburan,"6 Desa Adat Bali yang Wajib Masuk ke Daftar List Liburan","6 kampung adat Bali yang wajib masuk ke daftar list liburan bersama dengan teman, keluarga, hingga kerabat dekat."
https://nasional.tempo.co/read/1774256/instruksi-ahy-ke-kader-demokrat-menangkan-prabowo-di-pilpres-2024,"Instruksi AHY ke Kader Demokrat: Menangkan Prabowo di Pilpres 2024","AHY menginstruksikan kader Partai Demokrat untuk mendukung dan memenangkan Prabowo Subianto di Pilpres 2024."
https://bisnis.tempo.co/read/1774248/pasar-raya-fase-vii-kota-padang-bekas-gempa-2009-dibangun-kembali,"Pasar Raya Fase VII Kota Padang Bekas Gempa 2009 Dibangun Kembali","Pasar Raya Fase VII merupakan salah satu bangunan yang hancur saat Kota Padang diguncang gempa dengan magnitudo 7.6 pada 2009."
https://tekno.tempo.co/read/1774254/whatsapp-luncurkan-aplikasi-beta-untuk-ipad,"WhatsApp Luncurkan Aplikasi Beta untuk iPad","Versi terbaru WhatsApp Beta yang tersedia di TestFlight Apple kompatibel dengan iPadOS."
https://bola.tempo.co/read/1774253/jelang-lawan-manchester-united-di-liga-champions-harry-kane-senang-pilih-bayern-munchen,"Jelang Lawan Manchester United di Liga Champions, Harry Kane Senang Pilih Bayern Munchen","Harry Kane ingin bermain melawan Harry Maguire di Liga Champions, tetapi Maguire absen karena cedera."
https://dunia.tempo.co/read/1774252/dikritik-soal-hong-kong-cina-di-inggris-orang-miskin-terus-bertambah,"Dikritik Soal Hong Kong, Cina: di Inggris Orang Miskin Terus Bertambah","Cina mengecam laporan enam bulanan  Inggris mengenai  Hong Kong, dengan mengatakan bahwa mereka mengabaikan kondisi masyarakat yang ""baik""."
https://nasional.tempo.co/read/1774251/karen-agustiawan-sebut-pengadaan-lng-aksi-korporasi-ini-kata-pertamina,"Karen Agustiawan Sebut Pengadaan LNG Aksi Korporasi, Ini Kata Pertamin","Pertamina menyatakan menghormati proses hukum yang harus dijalani oleh mantan direktur utama mereka, Karen Agustiawan."
https://bisnis.tempo.co/read/1774229/mengenal-pekerjaan-part-time-yang-cocok-untuk-mahasiswa,"Mengenal Pekerjaan Part Time yang Cocok untuk Mahasisw","Dorongan untuk menambah pendapatan membuat individu mencari pekerjaan part time. Ketahui kelebihan dan kekurangan part time."
https://otomotif.tempo.co/read/1774247/alva-manufacturing-facility-terapkan-sistem-industri-4-0-dalam-perakitan-motor-listrik,"Alva Manufacturing Facility Terapkan Sistem Industri 4.0 dalam Perakitan Motor Listrik","Pabrik perakitan motor listrik Alva di kawasan Delta Silicon Industrial Park, Cikarang, memiliki kapasitas produksi hingga 100 ribu unit per tahun."
https://bisnis.tempo.co/read/1774300/lahan-sawit-ilegal-di-kawasan-hutan-akan-diputihkan-sawit-watch-harusnya-dipidana,"Lahan Sawit Ilegal di Kawasan Hutan akan Diputihkan, Sawit Watch: Harusnya Dipidan","Direktur Sawit Watch Achmad Surambo mengkritik rencana pemerintah untuk memutihkan 3,3 juta hektare lahan sawit ilegal di kawasan hutan."
https://gaya.tempo.co/read/1774297/vidi-aldiano-sejak-2019-berjuang-lawan-kanker-ginjal-ini-gejala-dan-penyebabnya,"Vidi Aldiano Sejak 2019 Berjuang Lawan Kanker Ginjal, Ini Gejala dan Penyebabny","Vidi Aldiano sudah berjuang melawan kanker ginjal sejak 2019. Apa gejala dan penyebab kanker ginjal?"
https://bola.tempo.co/read/1774299/hasil-piala-afc-bali-united-kalahkan-klub-filipina-stallion-laguna-fc-5-2-begini-kata-teco,"Hasil Piala AFC: Bali United Kalahkan Klub Filipina Stallion Laguna FC 5-2, Begini Kata Teco","Bali United berhsil mengalahkan Stallion Laguna FC dengan skor 5-2 pada laga perdana Piala AFC 2023/2024."
https://bola.tempo.co/read/1774289/pssi-bentuk-satgas-anti-mafia-bola-libatkan-maruarar-sirait-dan-najwa-shihab,"PSSI Bentuk Satgas Anti Mafia Bola, Libatkan Maruarar Sirait dan Najwa Shihab","Ketua Umum PSSI Erick Thohir menjamin Satgas Anti Mafia Bola bisa bekerja maksimal."
